Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [179]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [147] __static_initialization_and_destruction_0(int, int) (pearson.cpp) [158] std::vector<double, std::allocator<double> >::end() const [176] std::vector<Vector, std::allocator<Vector> >::vector()
 [148] __static_initialization_and_destruction_0(int, int) (vector.cpp) [40] std::vector<double, std::allocator<double> >::size() const [136] std::vector<Vector, std::allocator<Vector> >::~vector()
 [149] __static_initialization_and_destruction_0(int, int) (dataset.cpp) [159] std::vector<double, std::allocator<double> >::begin() const [37] std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long)
 [150] __static_initialization_and_destruction_0(int, int) (analysis.cpp) [76] std::vector<double, std::allocator<double> >::max_size() const [78] std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&)
  [56] Vector::get_data()    [126] std::allocator<Vector>::allocator(std::allocator<Vector> const&) [79] std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&)
  [31] Vector::Vector(unsigned int) [160] std::allocator<Vector>::allocator() [80] std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>)
   [5] Vector::Vector(Vector const&) [118] std::allocator<Vector>::~allocator() [100] void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&)
  [32] Vector::~Vector()     [127] std::allocator<double>::allocator(std::allocator<double> const&) [101] std::vector<double, std::allocator<double> >::end()
   [4] Vector::operator/(double) [161] std::allocator<double>::allocator() [102] std::vector<double, std::allocator<double> >::begin()
  [10] Vector::operator[](unsigned int) [119] std::allocator<double>::~allocator() [43] std::vector<double, std::allocator<double> >::push_back(double const&)
   [9] Vector::operator-(double) [162] double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [177] std::vector<double, std::allocator<double> >::vector()
  [13] Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [128] std::char_traits<char>::length(char const*) [178] std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&)
 [151] Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [103] void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [137] std::vector<double, std::allocator<double> >::~vector()
   [2] Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [129] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [44] std::vector<double, std::allocator<double> >::operator[](unsigned long)
   [3] Analysis::pearson(Vector, Vector) [109] std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long) [138] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [107] __gnu_cxx::new_allocator<Vector>::deallocate(Vector*, unsigned long) [163] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&) [139] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
 [108] __gnu_cxx::new_allocator<Vector>::allocate(unsigned long, void const*) [164] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl() [11] void std::_Construct<Vector, Vector const&>(Vector*, Vector const&)
  [15] void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [130] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl() [60] double* std::__copy_n_a<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, bool)
 [120] __gnu_cxx::new_allocator<Vector>::new_allocator(__gnu_cxx::new_allocator<Vector> const&) [104] std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long) [140] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
 [152] __gnu_cxx::new_allocator<Vector>::new_allocator() [165] std::_Vector_base<Vector, std::allocator<Vector> >::_M_create_storage(unsigned long) [48] Vector* std::__addressof<Vector>(Vector&)
 [116] __gnu_cxx::new_allocator<Vector>::~new_allocator() [131] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl_data::_Vector_impl_data() [61] std::istream* std::__addressof<std::istream>(std::istream&)
  [93] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [83] std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() [141] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >)
  [94] __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [166] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(unsigned long, std::allocator<Vector> const&) [142] double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >)
  [41] void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [167] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base() [53] double* std::__niter_base<double*>(double*)
 [121] __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [132] std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base() [55] double* std::__niter_wrap<double*>(double* const&, double*)
 [153] __gnu_cxx::new_allocator<double>::new_allocator() [95] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [81] double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
 [117] __gnu_cxx::new_allocator<double>::~new_allocator() [168] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [45] std::setprecision(int)
 [154] __gnu_cxx::__alloc_traits<std::allocator<Vector>, Vector>::_S_select_on_copy(std::allocator<Vector> const&) [169] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [179] double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
 [155] __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_select_on_copy(std::allocator<double> const&) [133] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [180] double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*)
 [122] bool __gnu_cxx::__is_null_pointer<char const>(char const*) [90] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [181] double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*)
  [87] __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [170] std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [82] std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&)
 [123] __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector const* const&) [134] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [62] std::__size_to_integer(unsigned int)
  [57] __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator++() [72] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [19] Vector* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*)
 [124] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [171] std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [182] double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
  [74] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [172] std::_Vector_base<double, std::allocator<double> >::_Vector_base() [22] Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*)
 [112] __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [135] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [143] std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
  [98] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [110] std::allocator_traits<std::allocator<Vector> >::deallocate(std::allocator<Vector>&, Vector*, unsigned long) [63] std::iterator_traits<std::istream_iterator<double, char, std::char_traits<char>, long> >::iterator_category std::__iterator_category<std::istream_iterator<double, char, std::char_traits<char>, long> >(std::istream_iterator<double, char, std::char_traits<char>, long> const&)
  [54] bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [173] std::allocator_traits<std::allocator<Vector> >::select_on_container_copy_construction(std::allocator<Vector> const&) [20] Vector* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, Vector>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*, std::allocator<Vector>&)
   [8] Vector::dot(Vector) const [111] std::allocator_traits<std::allocator<Vector> >::allocate(std::allocator<Vector>&, unsigned long) [183] double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&)
   [6] Vector::mean() const   [91] std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&) [23] Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&)
   [7] Vector::magnitude() const [16] void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [71] Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*)
  [84] __gnu_cxx::new_allocator<Vector>::_M_max_size() const [96] std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [24] Vector* std::__uninitialized_move_if_noexcept_a<Vector*, Vector*, std::allocator<Vector> >(Vector*, Vector*, Vector*, std::allocator<Vector>&)
  [88] __gnu_cxx::new_allocator<Vector>::max_size() const [174] std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [46] double const& std::max<double>(double const&, double const&)
  [69] __gnu_cxx::new_allocator<double>::_M_max_size() const [97] std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [85] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [75] __gnu_cxx::new_allocator<double>::max_size() const [77] std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [47] double const& std::min<double>(double const&, double const&)
  [70] __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [42] void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [68] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [51] __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [34] std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [184] double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
  [58] __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [52] std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [64] double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*)
 [125] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [59] std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [49] Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&)
  [67] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [36] std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [35] double const& std::forward<double const&>(std::remove_reference<double const&>::type&)
  [86] std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const [17] Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [50] void std::_Destroy<Vector>(Vector*)
  [73] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [21] Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*) [105] void std::_Destroy<Vector*>(Vector*, Vector*)
  [33] std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [175] double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [106] void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&)
 [113] std::vector<Vector, std::allocator<Vector> >::_M_check_len(unsigned long, char const*) const [92] std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [144] void std::_Destroy<double*>(double*, double*)
 [156] std::vector<Vector, std::allocator<Vector> >::end() const [14] void std::vector<Vector, std::allocator<Vector> >::_M_realloc_insert<Vector const&>(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [145] void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&)
  [39] std::vector<Vector, std::allocator<Vector> >::size() const [114] std::vector<Vector, std::allocator<Vector> >::end() [65] double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag)
 [157] std::vector<Vector, std::allocator<Vector> >::begin() const [115] std::vector<Vector, std::allocator<Vector> >::begin() [146] std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*)
  [89] std::vector<Vector, std::allocator<Vector> >::max_size() const [12] std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [66] std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)
  [99] std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [18] std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [38] operator new(unsigned long, void*)
